RevenueHCPCSCd,Category1,Category2,Category3,Category2Rank,Category3Rank
A0237,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0238,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0239,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0240,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0241,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0242,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0243,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0244,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0245,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0246,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0247,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0248,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0249,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0250,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0251,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0252,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0253,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0254,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0255,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0256,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0257,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0258,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0259,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0260,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0261,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0262,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0263,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0264,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0265,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0266,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0267,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0268,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0269,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0270,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0271,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0272,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0273,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0274,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0275,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0276,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0277,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0278,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0279,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0280,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0281,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0282,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0283,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0284,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0285,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0286,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0287,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0288,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0289,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0290,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0291,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0292,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0293,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0294,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0295,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0296,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0297,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0298,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0299,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0300,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0301,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0302,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0303,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0304,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0305,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0306,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0307,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0308,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0309,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0310,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0311,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0312,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0313,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0314,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0315,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0316,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0317,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0318,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0319,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0320,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0321,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0322,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0323,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0324,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0325,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0326,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0327,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0328,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0329,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0330,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0331,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0332,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0333,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0334,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0335,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0336,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0337,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0338,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0339,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0340,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0341,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0342,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0343,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0344,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0345,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0346,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0347,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0348,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0349,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0350,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0351,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0352,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0353,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0354,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0355,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0356,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0357,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0358,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0359,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0360,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0361,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0362,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0363,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0364,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0365,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0366,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0367,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0368,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0369,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0370,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0371,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0372,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0373,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0374,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0375,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0376,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0377,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0378,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0379,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0380,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0381,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0382,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0383,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0384,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0385,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0386,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0387,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0388,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0389,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0390,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0391,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0392,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0393,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0394,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0395,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0396,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0397,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0398,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0399,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0400,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0401,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0402,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0403,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0404,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0405,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0406,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0407,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0408,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0409,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0410,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0411,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0412,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0413,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0414,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0415,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0416,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0417,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0418,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0419,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0420,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0421,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0422,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0423,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0424,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0425,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0426,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0427,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0428,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0429,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0430,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0431,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0432,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0433,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0434,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0435,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0436,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0437,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0438,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0439,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0440,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0441,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0442,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0443,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0444,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0445,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0446,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0447,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0448,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0449,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0450,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0451,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0452,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0453,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0454,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0455,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0456,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0457,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0458,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0459,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0460,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0461,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0462,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0463,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0464,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0465,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0466,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0467,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0468,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0469,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0470,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0471,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0472,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0473,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0474,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0475,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0476,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0477,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0478,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0479,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0480,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0481,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0482,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0483,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0484,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0485,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0486,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0487,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0488,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0489,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0490,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0491,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0492,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0493,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0494,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0495,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0496,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0497,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0498,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0499,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0500,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0501,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0502,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0503,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0504,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0505,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0506,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0507,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0508,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0509,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0510,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0511,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0512,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0513,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0514,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0515,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0516,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0517,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0518,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0519,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0520,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0521,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0522,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0523,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0524,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0525,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0526,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0527,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0528,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0529,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0530,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0531,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0532,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0533,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0534,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0535,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0536,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0537,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0538,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0539,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0540,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0541,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0542,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0543,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0544,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0545,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0546,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0547,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0548,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0549,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0550,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0551,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0552,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0553,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0554,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0555,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0556,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0557,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0558,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0559,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0560,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0561,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0562,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0563,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0564,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0565,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0566,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0567,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0568,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0569,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0570,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0571,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0572,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0573,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0574,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0575,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0576,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0577,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0578,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0579,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0580,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0581,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0582,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0583,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0584,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
A0585,OUTPATIENT,ANCILLARY,AMBULANCE_OP,10.90,8.00
