Category1,Category2,ProcCd,Category2Rank
NIPS,ADMINISTERED_DRUGS,B4662,14.00
NIPS,ADMINISTERED_DRUGS,B4663,14.00
NIPS,ADMINISTERED_DRUGS,B4664,14.00
NIPS,ADMINISTERED_DRUGS,B4665,14.00
NIPS,ADMINISTERED_DRUGS,B4666,14.00
NIPS,ADMINISTERED_DRUGS,B4667,14.00
NIPS,ADMINISTERED_DRUGS,B4668,14.00
NIPS,ADMINISTERED_DRUGS,B4669,14.00
NIPS,ADMINISTERED_DRUGS,B4670,14.00
NIPS,ADMINISTERED_DRUGS,B4671,14.00
NIPS,ADMINISTERED_DRUGS,B4672,14.00
NIPS,ADMINISTERED_DRUGS,B4673,14.00
NIPS,ADMINISTERED_DRUGS,B4674,14.00
NIPS,ADMINISTERED_DRUGS,B4675,14.00
NIPS,ADMINISTERED_DRUGS,B4676,14.00
NIPS,ADMINISTERED_DRUGS,B4677,14.00
NIPS,ADMINISTERED_DRUGS,B4678,14.00
NIPS,ADMINISTERED_DRUGS,B4679,14.00
NIPS,ADMINISTERED_DRUGS,B4680,14.00
NIPS,ADMINISTERED_DRUGS,B4681,14.00
NIPS,ADMINISTERED_DRUGS,B4682,14.00
NIPS,ADMINISTERED_DRUGS,B4683,14.00
NIPS,ADMINISTERED_DRUGS,B4684,14.00
NIPS,ADMINISTERED_DRUGS,B4685,14.00
NIPS,ADMINISTERED_DRUGS,B4686,14.00
NIPS,ADMINISTERED_DRUGS,B4687,14.00
NIPS,ADMINISTERED_DRUGS,B4688,14.00
NIPS,ADMINISTERED_DRUGS,B4689,14.00
NIPS,ADMINISTERED_DRUGS,B4690,14.00
NIPS,ADMINISTERED_DRUGS,B4691,14.00
NIPS,ADMINISTERED_DRUGS,B4692,14.00
NIPS,ADMINISTERED_DRUGS,B4693,14.00
NIPS,ADMINISTERED_DRUGS,B4694,14.00
NIPS,ADMINISTERED_DRUGS,B4695,14.00
NIPS,ADMINISTERED_DRUGS,B4696,14.00
NIPS,ADMINISTERED_DRUGS,B4697,14.00
NIPS,ADMINISTERED_DRUGS,B4698,14.00
NIPS,ADMINISTERED_DRUGS,B4699,14.00
NIPS,ADMINISTERED_DRUGS,B4700,14.00
NIPS,ADMINISTERED_DRUGS,B4701,14.00
NIPS,ADMINISTERED_DRUGS,B4702,14.00
NIPS,ADMINISTERED_DRUGS,B4703,14.00
NIPS,ADMINISTERED_DRUGS,B4704,14.00
NIPS,ADMINISTERED_DRUGS,B4705,14.00
NIPS,ADMINISTERED_DRUGS,B4706,14.00
NIPS,ADMINISTERED_DRUGS,B4707,14.00
NIPS,ADMINISTERED_DRUGS,B4708,14.00
NIPS,ADMINISTERED_DRUGS,B4709,14.00
NIPS,ADMINISTERED_DRUGS,B4710,14.00
NIPS,ADMINISTERED_DRUGS,B4711,14.00
NIPS,ADMINISTERED_DRUGS,B4712,14.00
NIPS,ADMINISTERED_DRUGS,B4713,14.00
NIPS,ADMINISTERED_DRUGS,B4714,14.00
NIPS,ADMINISTERED_DRUGS,B4715,14.00
NIPS,ADMINISTERED_DRUGS,B4716,14.00
NIPS,ADMINISTERED_DRUGS,B4717,14.00
NIPS,ADMINISTERED_DRUGS,B4718,14.00
NIPS,ADMINISTERED_DRUGS,B4719,14.00
NIPS,ADMINISTERED_DRUGS,B4720,14.00
NIPS,ADMINISTERED_DRUGS,B4721,14.00
NIPS,ADMINISTERED_DRUGS,B4722,14.00
NIPS,ADMINISTERED_DRUGS,B4723,14.00
NIPS,ADMINISTERED_DRUGS,B4724,14.00
NIPS,ADMINISTERED_DRUGS,B4725,14.00
NIPS,ADMINISTERED_DRUGS,B4726,14.00
NIPS,ADMINISTERED_DRUGS,B4727,14.00
NIPS,ADMINISTERED_DRUGS,B4728,14.00
NIPS,ADMINISTERED_DRUGS,B4729,14.00
NIPS,ADMINISTERED_DRUGS,B4730,14.00
NIPS,ADMINISTERED_DRUGS,B4731,14.00
NIPS,ADMINISTERED_DRUGS,B4732,14.00
NIPS,ADMINISTERED_DRUGS,B4733,14.00
NIPS,ADMINISTERED_DRUGS,B4734,14.00
NIPS,ADMINISTERED_DRUGS,B4735,14.00
NIPS,ADMINISTERED_DRUGS,B4736,14.00
NIPS,ADMINISTERED_DRUGS,B4737,14.00
NIPS,ADMINISTERED_DRUGS,B4738,14.00
NIPS,ADMINISTERED_DRUGS,B4739,14.00
NIPS,ADMINISTERED_DRUGS,B4740,14.00
NIPS,ADMINISTERED_DRUGS,B4741,14.00
NIPS,ADMINISTERED_DRUGS,B4742,14.00
NIPS,ADMINISTERED_DRUGS,B4743,14.00
NIPS,ADMINISTERED_DRUGS,B4744,14.00
NIPS,ADMINISTERED_DRUGS,B4745,14.00
NIPS,ADMINISTERED_DRUGS,B4746,14.00
NIPS,ADMINISTERED_DRUGS,B4747,14.00
NIPS,ADMINISTERED_DRUGS,B4748,14.00
NIPS,ADMINISTERED_DRUGS,B4749,14.00
NIPS,ADMINISTERED_DRUGS,B4750,14.00
NIPS,ADMINISTERED_DRUGS,B4751,14.00
NIPS,ADMINISTERED_DRUGS,B4752,14.00
NIPS,ADMINISTERED_DRUGS,B4753,14.00
NIPS,ADMINISTERED_DRUGS,B4754,14.00
NIPS,ADMINISTERED_DRUGS,B4755,14.00
NIPS,ADMINISTERED_DRUGS,B4756,14.00
NIPS,ADMINISTERED_DRUGS,B4757,14.00
NIPS,ADMINISTERED_DRUGS,B4758,14.00
NIPS,ADMINISTERED_DRUGS,B4759,14.00
NIPS,ADMINISTERED_DRUGS,B4760,14.00
NIPS,ADMINISTERED_DRUGS,B4761,14.00
NIPS,ADMINISTERED_DRUGS,B4762,14.00
NIPS,ADMINISTERED_DRUGS,B4763,14.00
NIPS,ADMINISTERED_DRUGS,B4764,14.00
NIPS,ADMINISTERED_DRUGS,B4765,14.00
NIPS,ADMINISTERED_DRUGS,B4766,14.00
NIPS,ADMINISTERED_DRUGS,B4767,14.00
NIPS,ADMINISTERED_DRUGS,B4768,14.00
NIPS,ADMINISTERED_DRUGS,B4769,14.00
NIPS,ADMINISTERED_DRUGS,B4770,14.00
NIPS,ADMINISTERED_DRUGS,B4771,14.00
NIPS,ADMINISTERED_DRUGS,B4772,14.00
NIPS,ADMINISTERED_DRUGS,B4773,14.00
NIPS,ADMINISTERED_DRUGS,B4774,14.00
NIPS,ADMINISTERED_DRUGS,B4775,14.00
NIPS,ADMINISTERED_DRUGS,B4776,14.00
NIPS,ADMINISTERED_DRUGS,B4777,14.00
NIPS,ADMINISTERED_DRUGS,B4778,14.00
NIPS,ADMINISTERED_DRUGS,B4779,14.00
NIPS,ADMINISTERED_DRUGS,B4780,14.00
NIPS,ADMINISTERED_DRUGS,B4781,14.00
NIPS,ADMINISTERED_DRUGS,B4782,14.00
NIPS,ADMINISTERED_DRUGS,B4783,14.00
NIPS,ADMINISTERED_DRUGS,B4784,14.00
NIPS,ADMINISTERED_DRUGS,B4785,14.00
NIPS,ADMINISTERED_DRUGS,B4786,14.00
NIPS,ADMINISTERED_DRUGS,B4787,14.00
NIPS,ADMINISTERED_DRUGS,B4788,14.00
NIPS,ADMINISTERED_DRUGS,B4789,14.00
NIPS,ADMINISTERED_DRUGS,B4790,14.00
NIPS,ADMINISTERED_DRUGS,B4791,14.00
NIPS,ADMINISTERED_DRUGS,B4792,14.00
NIPS,ADMINISTERED_DRUGS,B4793,14.00
NIPS,ADMINISTERED_DRUGS,B4794,14.00
NIPS,ADMINISTERED_DRUGS,B4795,14.00
NIPS,ADMINISTERED_DRUGS,B4796,14.00
NIPS,ADMINISTERED_DRUGS,B4797,14.00
NIPS,ADMINISTERED_DRUGS,B4798,14.00
NIPS,ADMINISTERED_DRUGS,B4799,14.00
NIPS,ADMINISTERED_DRUGS,B4800,14.00
NIPS,ADMINISTERED_DRUGS,B4801,14.00
NIPS,ADMINISTERED_DRUGS,B4802,14.00
NIPS,ADMINISTERED_DRUGS,B4803,14.00
NIPS,ADMINISTERED_DRUGS,B4804,14.00
NIPS,ADMINISTERED_DRUGS,B4805,14.00
NIPS,ADMINISTERED_DRUGS,B4806,14.00
NIPS,ADMINISTERED_DRUGS,B4807,14.00
NIPS,ADMINISTERED_DRUGS,B4808,14.00
NIPS,ADMINISTERED_DRUGS,B4809,14.00
NIPS,ADMINISTERED_DRUGS,B4810,14.00
NIPS,ADMINISTERED_DRUGS,B4811,14.00
NIPS,ADMINISTERED_DRUGS,B4812,14.00
NIPS,ADMINISTERED_DRUGS,B4813,14.00
NIPS,ADMINISTERED_DRUGS,B4814,14.00
NIPS,ADMINISTERED_DRUGS,B4815,14.00
NIPS,ADMINISTERED_DRUGS,B4816,14.00
NIPS,ADMINISTERED_DRUGS,B4817,14.00
NIPS,ADMINISTERED_DRUGS,B4818,14.00
NIPS,ADMINISTERED_DRUGS,B4819,14.00
NIPS,ADMINISTERED_DRUGS,B4820,14.00
NIPS,ADMINISTERED_DRUGS,B4821,14.00
NIPS,ADMINISTERED_DRUGS,B4822,14.00
NIPS,ADMINISTERED_DRUGS,B4823,14.00
NIPS,ADMINISTERED_DRUGS,B4824,14.00
NIPS,ADMINISTERED_DRUGS,B4825,14.00
NIPS,ADMINISTERED_DRUGS,B4826,14.00
NIPS,ADMINISTERED_DRUGS,B4827,14.00
NIPS,ADMINISTERED_DRUGS,B4828,14.00
NIPS,ADMINISTERED_DRUGS,B4829,14.00
NIPS,ADMINISTERED_DRUGS,B4830,14.00
NIPS,ADMINISTERED_DRUGS,B4831,14.00
NIPS,ADMINISTERED_DRUGS,B4832,14.00
NIPS,ADMINISTERED_DRUGS,B4833,14.00
NIPS,ADMINISTERED_DRUGS,B4834,14.00
NIPS,ADMINISTERED_DRUGS,B4835,14.00
NIPS,ADMINISTERED_DRUGS,B4836,14.00
NIPS,ADMINISTERED_DRUGS,B4837,14.00
NIPS,ADMINISTERED_DRUGS,B4838,14.00
NIPS,ADMINISTERED_DRUGS,B4839,14.00
NIPS,ADMINISTERED_DRUGS,B4840,14.00
NIPS,ADMINISTERED_DRUGS,B4841,14.00
NIPS,ADMINISTERED_DRUGS,B4842,14.00
NIPS,ADMINISTERED_DRUGS,B4843,14.00
NIPS,ADMINISTERED_DRUGS,B4844,14.00
NIPS,ADMINISTERED_DRUGS,B4845,14.00
NIPS,ADMINISTERED_DRUGS,B4846,14.00
NIPS,ADMINISTERED_DRUGS,B4847,14.00
NIPS,ADMINISTERED_DRUGS,B4848,14.00
NIPS,ADMINISTERED_DRUGS,B4849,14.00
NIPS,ADMINISTERED_DRUGS,B4850,14.00
NIPS,ADMINISTERED_DRUGS,B4851,14.00
NIPS,ADMINISTERED_DRUGS,B4852,14.00
NIPS,ADMINISTERED_DRUGS,B4853,14.00
NIPS,ADMINISTERED_DRUGS,B4854,14.00
NIPS,ADMINISTERED_DRUGS,B4855,14.00
NIPS,ADMINISTERED_DRUGS,B4856,14.00
NIPS,ADMINISTERED_DRUGS,B4857,14.00
NIPS,ADMINISTERED_DRUGS,B4858,14.00
NIPS,ADMINISTERED_DRUGS,B4859,14.00
NIPS,ADMINISTERED_DRUGS,B4860,14.00
NIPS,ADMINISTERED_DRUGS,B4861,14.00
NIPS,ADMINISTERED_DRUGS,B4862,14.00
NIPS,ADMINISTERED_DRUGS,B4863,14.00
NIPS,ADMINISTERED_DRUGS,B4864,14.00
NIPS,ADMINISTERED_DRUGS,B4865,14.00
NIPS,ADMINISTERED_DRUGS,B4866,14.00
NIPS,ADMINISTERED_DRUGS,B4867,14.00
NIPS,ADMINISTERED_DRUGS,B4868,14.00
NIPS,ADMINISTERED_DRUGS,B4869,14.00
NIPS,ADMINISTERED_DRUGS,B4870,14.00
NIPS,ADMINISTERED_DRUGS,B4871,14.00
NIPS,ADMINISTERED_DRUGS,B4872,14.00
NIPS,ADMINISTERED_DRUGS,B4873,14.00
NIPS,ADMINISTERED_DRUGS,B4874,14.00
NIPS,ADMINISTERED_DRUGS,B4875,14.00
NIPS,ADMINISTERED_DRUGS,B4876,14.00
NIPS,ADMINISTERED_DRUGS,B4877,14.00
NIPS,ADMINISTERED_DRUGS,B4878,14.00
NIPS,ADMINISTERED_DRUGS,B4879,14.00
NIPS,ADMINISTERED_DRUGS,B4880,14.00
NIPS,ADMINISTERED_DRUGS,B4881,14.00
NIPS,ADMINISTERED_DRUGS,B4882,14.00
NIPS,ADMINISTERED_DRUGS,B4883,14.00
NIPS,ADMINISTERED_DRUGS,B4884,14.00
NIPS,ADMINISTERED_DRUGS,B4885,14.00
NIPS,ADMINISTERED_DRUGS,B4886,14.00
NIPS,ADMINISTERED_DRUGS,B4887,14.00
NIPS,ADMINISTERED_DRUGS,B4888,14.00
NIPS,ADMINISTERED_DRUGS,B4889,14.00
NIPS,ADMINISTERED_DRUGS,B4890,14.00
NIPS,ADMINISTERED_DRUGS,B4891,14.00
NIPS,ADMINISTERED_DRUGS,B4892,14.00
NIPS,ADMINISTERED_DRUGS,B4893,14.00
NIPS,ADMINISTERED_DRUGS,B4894,14.00
NIPS,ADMINISTERED_DRUGS,B4895,14.00
NIPS,ADMINISTERED_DRUGS,B4896,14.00
NIPS,ADMINISTERED_DRUGS,B4897,14.00
NIPS,ADMINISTERED_DRUGS,B4898,14.00
NIPS,ADMINISTERED_DRUGS,B4899,14.00
NIPS,ADMINISTERED_DRUGS,B4900,14.00
NIPS,ADMINISTERED_DRUGS,B4901,14.00
NIPS,ADMINISTERED_DRUGS,B4902,14.00
NIPS,ADMINISTERED_DRUGS,B4903,14.00
NIPS,ADMINISTERED_DRUGS,B4904,14.00
NIPS,ADMINISTERED_DRUGS,B4905,14.00
NIPS,ADMINISTERED_DRUGS,B4906,14.00
NIPS,ADMINISTERED_DRUGS,B4907,14.00
NIPS,ADMINISTERED_DRUGS,B4908,14.00
NIPS,ADMINISTERED_DRUGS,B4909,14.00
NIPS,ADMINISTERED_DRUGS,B4910,14.00
NIPS,ADMINISTERED_DRUGS,B4911,14.00
NIPS,ADMINISTERED_DRUGS,B4912,14.00
NIPS,ADMINISTERED_DRUGS,B4913,14.00
NIPS,ADMINISTERED_DRUGS,B4914,14.00
NIPS,ADMINISTERED_DRUGS,B4915,14.00
NIPS,ADMINISTERED_DRUGS,B4916,14.00
NIPS,ADMINISTERED_DRUGS,B4917,14.00
NIPS,ADMINISTERED_DRUGS,B4918,14.00
NIPS,ADMINISTERED_DRUGS,B4919,14.00
NIPS,ADMINISTERED_DRUGS,B4920,14.00
NIPS,ADMINISTERED_DRUGS,B4921,14.00
NIPS,ADMINISTERED_DRUGS,B4922,14.00
NIPS,ADMINISTERED_DRUGS,B4923,14.00
NIPS,ADMINISTERED_DRUGS,B4924,14.00
NIPS,ADMINISTERED_DRUGS,B4925,14.00
NIPS,ADMINISTERED_DRUGS,B4926,14.00
NIPS,ADMINISTERED_DRUGS,B4927,14.00
NIPS,ADMINISTERED_DRUGS,B4928,14.00
NIPS,ADMINISTERED_DRUGS,B4929,14.00
NIPS,ADMINISTERED_DRUGS,B4930,14.00
NIPS,ADMINISTERED_DRUGS,B4931,14.00
NIPS,ADMINISTERED_DRUGS,B4932,14.00
NIPS,ADMINISTERED_DRUGS,B4933,14.00
NIPS,ADMINISTERED_DRUGS,B4934,14.00
NIPS,ADMINISTERED_DRUGS,B4935,14.00
NIPS,ADMINISTERED_DRUGS,B4936,14.00
NIPS,ADMINISTERED_DRUGS,B4937,14.00
NIPS,ADMINISTERED_DRUGS,B4938,14.00
NIPS,ADMINISTERED_DRUGS,B4939,14.00
NIPS,ADMINISTERED_DRUGS,B4940,14.00
NIPS,ADMINISTERED_DRUGS,B4941,14.00
NIPS,ADMINISTERED_DRUGS,B4942,14.00
NIPS,ADMINISTERED_DRUGS,B4943,14.00
NIPS,ADMINISTERED_DRUGS,B4944,14.00
NIPS,ADMINISTERED_DRUGS,B4945,14.00
NIPS,ADMINISTERED_DRUGS,B4946,14.00
NIPS,ADMINISTERED_DRUGS,B4947,14.00
NIPS,ADMINISTERED_DRUGS,B4948,14.00
NIPS,ADMINISTERED_DRUGS,B4949,14.00
NIPS,ADMINISTERED_DRUGS,B4950,14.00
NIPS,ADMINISTERED_DRUGS,B4951,14.00
NIPS,ADMINISTERED_DRUGS,B4952,14.00
NIPS,ADMINISTERED_DRUGS,B4953,14.00
NIPS,ADMINISTERED_DRUGS,B4954,14.00
NIPS,ADMINISTERED_DRUGS,B4955,14.00
NIPS,ADMINISTERED_DRUGS,B4956,14.00
NIPS,ADMINISTERED_DRUGS,B4957,14.00
NIPS,ADMINISTERED_DRUGS,B4958,14.00
NIPS,ADMINISTERED_DRUGS,B4959,14.00
NIPS,ADMINISTERED_DRUGS,B4960,14.00
NIPS,ADMINISTERED_DRUGS,B4961,14.00
NIPS,ADMINISTERED_DRUGS,B4962,14.00
NIPS,ADMINISTERED_DRUGS,B4963,14.00
NIPS,ADMINISTERED_DRUGS,B4964,14.00
NIPS,ADMINISTERED_DRUGS,B4965,14.00
NIPS,ADMINISTERED_DRUGS,B4966,14.00
NIPS,ADMINISTERED_DRUGS,B4967,14.00
NIPS,ADMINISTERED_DRUGS,B4968,14.00
NIPS,ADMINISTERED_DRUGS,B4969,14.00
NIPS,ADMINISTERED_DRUGS,B4970,14.00
NIPS,ADMINISTERED_DRUGS,B4971,14.00
NIPS,ADMINISTERED_DRUGS,B4972,14.00
NIPS,ADMINISTERED_DRUGS,B4973,14.00
NIPS,ADMINISTERED_DRUGS,B4974,14.00
NIPS,ADMINISTERED_DRUGS,B4975,14.00
NIPS,ADMINISTERED_DRUGS,B4976,14.00
NIPS,ADMINISTERED_DRUGS,B4977,14.00
NIPS,ADMINISTERED_DRUGS,B4978,14.00
NIPS,ADMINISTERED_DRUGS,B4979,14.00
NIPS,ADMINISTERED_DRUGS,B4980,14.00
NIPS,ADMINISTERED_DRUGS,B4981,14.00
NIPS,ADMINISTERED_DRUGS,B4982,14.00
NIPS,ADMINISTERED_DRUGS,B4983,14.00
NIPS,ADMINISTERED_DRUGS,B4984,14.00
NIPS,ADMINISTERED_DRUGS,B4985,14.00
NIPS,ADMINISTERED_DRUGS,B4986,14.00
NIPS,ADMINISTERED_DRUGS,B4987,14.00
NIPS,ADMINISTERED_DRUGS,B4988,14.00
NIPS,ADMINISTERED_DRUGS,B4989,14.00
NIPS,ADMINISTERED_DRUGS,B4990,14.00
NIPS,ADMINISTERED_DRUGS,B4991,14.00
NIPS,ADMINISTERED_DRUGS,B4992,14.00
NIPS,ADMINISTERED_DRUGS,B4993,14.00
NIPS,ADMINISTERED_DRUGS,B4994,14.00
NIPS,ADMINISTERED_DRUGS,B4995,14.00
NIPS,ADMINISTERED_DRUGS,B4996,14.00
NIPS,ADMINISTERED_DRUGS,B4997,14.00
NIPS,ADMINISTERED_DRUGS,B4998,14.00
NIPS,ADMINISTERED_DRUGS,B4999,14.00
NIPS,ADMINISTERED_DRUGS,B5000,14.00
NIPS,ADMINISTERED_DRUGS,B5001,14.00
NIPS,ADMINISTERED_DRUGS,B5002,14.00
NIPS,ADMINISTERED_DRUGS,B5003,14.00
NIPS,ADMINISTERED_DRUGS,B5004,14.00
NIPS,ADMINISTERED_DRUGS,B5005,14.00
NIPS,ADMINISTERED_DRUGS,B5006,14.00
NIPS,ADMINISTERED_DRUGS,B5007,14.00
NIPS,ADMINISTERED_DRUGS,B5008,14.00
NIPS,ADMINISTERED_DRUGS,B5009,14.00
NIPS,ADMINISTERED_DRUGS,B5010,14.00
NIPS,ADMINISTERED_DRUGS,B5011,14.00
NIPS,ADMINISTERED_DRUGS,B5012,14.00
NIPS,ADMINISTERED_DRUGS,B5013,14.00
NIPS,ADMINISTERED_DRUGS,B5014,14.00
NIPS,ADMINISTERED_DRUGS,B5015,14.00
NIPS,ADMINISTERED_DRUGS,B5016,14.00
NIPS,ADMINISTERED_DRUGS,B5017,14.00
NIPS,ADMINISTERED_DRUGS,B5018,14.00
NIPS,ADMINISTERED_DRUGS,B5019,14.00
NIPS,ADMINISTERED_DRUGS,B5020,14.00
NIPS,ADMINISTERED_DRUGS,B5021,14.00
NIPS,ADMINISTERED_DRUGS,B5022,14.00
NIPS,ADMINISTERED_DRUGS,B5023,14.00
NIPS,ADMINISTERED_DRUGS,B5024,14.00
NIPS,ADMINISTERED_DRUGS,B5025,14.00
NIPS,ADMINISTERED_DRUGS,B5026,14.00
NIPS,ADMINISTERED_DRUGS,B5027,14.00
NIPS,ADMINISTERED_DRUGS,B5028,14.00
NIPS,ADMINISTERED_DRUGS,B5029,14.00
NIPS,ADMINISTERED_DRUGS,B5030,14.00
NIPS,ADMINISTERED_DRUGS,B5031,14.00
NIPS,ADMINISTERED_DRUGS,B5032,14.00
NIPS,ADMINISTERED_DRUGS,B5033,14.00
NIPS,ADMINISTERED_DRUGS,B5034,14.00
NIPS,ADMINISTERED_DRUGS,B5035,14.00
NIPS,ADMINISTERED_DRUGS,B5036,14.00
NIPS,ADMINISTERED_DRUGS,B5037,14.00
NIPS,ADMINISTERED_DRUGS,B5038,14.00
NIPS,ADMINISTERED_DRUGS,B5039,14.00
NIPS,ADMINISTERED_DRUGS,B5040,14.00
NIPS,ADMINISTERED_DRUGS,B5041,14.00
NIPS,ADMINISTERED_DRUGS,B5042,14.00
NIPS,ADMINISTERED_DRUGS,B5043,14.00
NIPS,ADMINISTERED_DRUGS,B5044,14.00
NIPS,ADMINISTERED_DRUGS,B5045,14.00
NIPS,ADMINISTERED_DRUGS,B5046,14.00
NIPS,ADMINISTERED_DRUGS,B5047,14.00
NIPS,ADMINISTERED_DRUGS,B5048,14.00
NIPS,ADMINISTERED_DRUGS,B5049,14.00
NIPS,ADMINISTERED_DRUGS,B5050,14.00
NIPS,ADMINISTERED_DRUGS,B5051,14.00
NIPS,ADMINISTERED_DRUGS,B5052,14.00
NIPS,ADMINISTERED_DRUGS,B5053,14.00
NIPS,ADMINISTERED_DRUGS,B5054,14.00
NIPS,ADMINISTERED_DRUGS,B5055,14.00
NIPS,ADMINISTERED_DRUGS,B5056,14.00
NIPS,ADMINISTERED_DRUGS,B5057,14.00
NIPS,ADMINISTERED_DRUGS,B5058,14.00
NIPS,ADMINISTERED_DRUGS,B5059,14.00
NIPS,ADMINISTERED_DRUGS,B5060,14.00
NIPS,ADMINISTERED_DRUGS,B5061,14.00
NIPS,ADMINISTERED_DRUGS,B5062,14.00
NIPS,ADMINISTERED_DRUGS,B5063,14.00
NIPS,ADMINISTERED_DRUGS,B5064,14.00
NIPS,ADMINISTERED_DRUGS,B5065,14.00
NIPS,ADMINISTERED_DRUGS,B5066,14.00
NIPS,ADMINISTERED_DRUGS,B5067,14.00
NIPS,ADMINISTERED_DRUGS,B5068,14.00
NIPS,ADMINISTERED_DRUGS,B5069,14.00
NIPS,ADMINISTERED_DRUGS,B5070,14.00
NIPS,ADMINISTERED_DRUGS,B5071,14.00
NIPS,ADMINISTERED_DRUGS,B5072,14.00
NIPS,ADMINISTERED_DRUGS,B5073,14.00
NIPS,ADMINISTERED_DRUGS,B5074,14.00
NIPS,ADMINISTERED_DRUGS,B5075,14.00
NIPS,ADMINISTERED_DRUGS,B5076,14.00
NIPS,ADMINISTERED_DRUGS,B5077,14.00
NIPS,ADMINISTERED_DRUGS,B5078,14.00
NIPS,ADMINISTERED_DRUGS,B5079,14.00
NIPS,ADMINISTERED_DRUGS,B5080,14.00
NIPS,ADMINISTERED_DRUGS,B5081,14.00
NIPS,ADMINISTERED_DRUGS,B5082,14.00
NIPS,ADMINISTERED_DRUGS,B5083,14.00
NIPS,ADMINISTERED_DRUGS,B5084,14.00
NIPS,ADMINISTERED_DRUGS,B5085,14.00
NIPS,ADMINISTERED_DRUGS,B5086,14.00
NIPS,ADMINISTERED_DRUGS,B5087,14.00
NIPS,ADMINISTERED_DRUGS,B5088,14.00
NIPS,ADMINISTERED_DRUGS,B5089,14.00
NIPS,ADMINISTERED_DRUGS,B5090,14.00
NIPS,ADMINISTERED_DRUGS,B5091,14.00
NIPS,ADMINISTERED_DRUGS,B5092,14.00
NIPS,ADMINISTERED_DRUGS,B5093,14.00
NIPS,ADMINISTERED_DRUGS,B5094,14.00
NIPS,ADMINISTERED_DRUGS,B5095,14.00
NIPS,ADMINISTERED_DRUGS,B5096,14.00
NIPS,ADMINISTERED_DRUGS,B5097,14.00
NIPS,ADMINISTERED_DRUGS,B5098,14.00
NIPS,ADMINISTERED_DRUGS,B5099,14.00
NIPS,ADMINISTERED_DRUGS,B5100,14.00
NIPS,ADMINISTERED_DRUGS,B5101,14.00
NIPS,ADMINISTERED_DRUGS,B5102,14.00
NIPS,ADMINISTERED_DRUGS,B5103,14.00
NIPS,ADMINISTERED_DRUGS,B5104,14.00
NIPS,ADMINISTERED_DRUGS,B5105,14.00
NIPS,ADMINISTERED_DRUGS,B5106,14.00
NIPS,ADMINISTERED_DRUGS,B5107,14.00
NIPS,ADMINISTERED_DRUGS,B5108,14.00
NIPS,ADMINISTERED_DRUGS,B5109,14.00
NIPS,ADMINISTERED_DRUGS,B5110,14.00
NIPS,ADMINISTERED_DRUGS,B5111,14.00
NIPS,ADMINISTERED_DRUGS,B5112,14.00
NIPS,ADMINISTERED_DRUGS,B5113,14.00
NIPS,ADMINISTERED_DRUGS,B5114,14.00
NIPS,ADMINISTERED_DRUGS,B5115,14.00
NIPS,ADMINISTERED_DRUGS,B5116,14.00
NIPS,ADMINISTERED_DRUGS,B5117,14.00
NIPS,ADMINISTERED_DRUGS,B5118,14.00
NIPS,ADMINISTERED_DRUGS,B5119,14.00
NIPS,ADMINISTERED_DRUGS,B5120,14.00
NIPS,ADMINISTERED_DRUGS,B5121,14.00
NIPS,ADMINISTERED_DRUGS,B5122,14.00
NIPS,ADMINISTERED_DRUGS,B5123,14.00
NIPS,ADMINISTERED_DRUGS,B5124,14.00
NIPS,ADMINISTERED_DRUGS,B5125,14.00
NIPS,ADMINISTERED_DRUGS,B5126,14.00
NIPS,ADMINISTERED_DRUGS,B5127,14.00
NIPS,ADMINISTERED_DRUGS,B5128,14.00
NIPS,ADMINISTERED_DRUGS,B5129,14.00
NIPS,ADMINISTERED_DRUGS,B5130,14.00
NIPS,ADMINISTERED_DRUGS,B5131,14.00
NIPS,ADMINISTERED_DRUGS,B5132,14.00
NIPS,ADMINISTERED_DRUGS,B5133,14.00
NIPS,ADMINISTERED_DRUGS,B5134,14.00
NIPS,ADMINISTERED_DRUGS,B5135,14.00
NIPS,ADMINISTERED_DRUGS,B5136,14.00
NIPS,ADMINISTERED_DRUGS,B5137,14.00
NIPS,ADMINISTERED_DRUGS,B5138,14.00
NIPS,ADMINISTERED_DRUGS,B5139,14.00
NIPS,ADMINISTERED_DRUGS,B5140,14.00
NIPS,ADMINISTERED_DRUGS,B5141,14.00
NIPS,ADMINISTERED_DRUGS,B5142,14.00
NIPS,ADMINISTERED_DRUGS,B5143,14.00
NIPS,ADMINISTERED_DRUGS,B5144,14.00
NIPS,ADMINISTERED_DRUGS,B5145,14.00
NIPS,ADMINISTERED_DRUGS,B5146,14.00
NIPS,ADMINISTERED_DRUGS,B5147,14.00
NIPS,ADMINISTERED_DRUGS,B5148,14.00
NIPS,ADMINISTERED_DRUGS,B5149,14.00
NIPS,ADMINISTERED_DRUGS,B5150,14.00
NIPS,ADMINISTERED_DRUGS,B5151,14.00
NIPS,ADMINISTERED_DRUGS,B5152,14.00
NIPS,ADMINISTERED_DRUGS,B5153,14.00
NIPS,ADMINISTERED_DRUGS,B5154,14.00
NIPS,ADMINISTERED_DRUGS,B5155,14.00
NIPS,ADMINISTERED_DRUGS,B5156,14.00
NIPS,ADMINISTERED_DRUGS,B5157,14.00
NIPS,ADMINISTERED_DRUGS,B5158,14.00
NIPS,ADMINISTERED_DRUGS,B5159,14.00
NIPS,ADMINISTERED_DRUGS,B5160,14.00
